id,sentence_text,label,label_text,control,framework,criterion,source,seed_id,seed_text,validated
P00875,All new staff are obliged to undergo data security training during their induction.,1,COMPLIANT,DSPT3_Training,DSPT,training completed at induction,llm_paraphrase,S0147,New starters receive data security training during their induction.,False
P00876,Data security training is mandatory for all new starters during the induction period.,1,COMPLIANT,DSPT3_Training,DSPT,training completed at induction,llm_paraphrase,S0147,New starters receive data security training during their induction.,False
P00877,New staff are expected to complete data security training during their induction.,1,COMPLIANT,DSPT3_Training,DSPT,training completed at induction,llm_paraphrase,S0147,New starters receive data security training during their induction.,False
P00878,It is a condition of employment for new starters to receive data security training during the induction.,1,COMPLIANT,DSPT3_Training,DSPT,training completed at induction,llm_paraphrase,S0147,New starters receive data security training during their induction.,False
P00879,Data security training is compulsory for new starters at the commencement of their induction.,1,COMPLIANT,DSPT3_Training,DSPT,training completed at induction,llm_paraphrase,S0147,New starters receive data security training during their induction.,False
P00880,Information governance training is included in the induction process during the first week.,1,COMPLIANT,DSPT3_Training,DSPT,training completed at induction,llm_paraphrase,S0148,Information governance is covered in the first week of induction.,False
P00881,The information governance training is scheduled for the first week of induction.,1,COMPLIANT,DSPT3_Training,DSPT,training completed at induction,llm_paraphrase,S0148,Information governance is covered in the first week of induction.,False
P00882,"During the induction process, which starts with the first week, staff receive information governance training.",1,COMPLIANT,DSPT3_Training,DSPT,training completed at induction,llm_paraphrase,S0148,Information governance is covered in the first week of induction.,False
P00883,Information governance training is conducted during the first week of induction as part of the staff induction process.,1,COMPLIANT,DSPT3_Training,DSPT,training completed at induction,llm_paraphrase,S0148,Information governance is covered in the first week of induction.,False
P00884,New employees are required to complete information governance training within the first week of induction.,1,COMPLIANT,DSPT3_Training,DSPT,training completed at induction,llm_paraphrase,S0148,Information governance is covered in the first week of induction.,False
P00885,The first week of induction includes a mandatory information governance training session for all new staff members.,1,COMPLIANT,DSPT3_Training,DSPT,training completed at induction,llm_paraphrase,S0148,Information governance is covered in the first week of induction.,False
P00886,Training records confirm 95% staff completion rates for the current year,1,COMPLIANT,DSPT3_Training,DSPT,high completion rates recorded,llm_paraphrase,S0149,Training records show ninety-five per cent completion for the current year.,False
P00887,All staff have completed required training for the current year,1,COMPLIANT,DSPT3_Training,DSPT,high completion rates recorded,llm_paraphrase,S0149,Training records show ninety-five per cent completion for the current year.,False
P00888,The training completion rate for the current year is 95% as per records,1,COMPLIANT,DSPT3_Training,DSPT,high completion rates recorded,llm_paraphrase,S0149,Training records show ninety-five per cent completion for the current year.,False
P00889,We have achieved a 95% staff completion rate for the current year's training requirements,1,COMPLIANT,DSPT3_Training,DSPT,high completion rates recorded,llm_paraphrase,S0149,Training records show ninety-five per cent completion for the current year.,False
P00890,Current year's training records indicate 95% staff completion,1,COMPLIANT,DSPT3_Training,DSPT,high completion rates recorded,llm_paraphrase,S0149,Training records show ninety-five per cent completion for the current year.,False
P00891,Our training records show a 95% staff completion rate for the current year,1,COMPLIANT,DSPT3_Training,DSPT,high completion rates recorded,llm_paraphrase,S0149,Training records show ninety-five per cent completion for the current year.,False
P00892,All staff members are fully trained on data security protocols.,1,COMPLIANT,DSPT3_Training,DSPT,high completion rates recorded,llm_paraphrase,S0150,Our training matrix shows all staff are up to date on data security.,False
P00893,Our training records confirm all staff are current with data security procedures.,1,COMPLIANT,DSPT3_Training,DSPT,high completion rates recorded,llm_paraphrase,S0150,Our training matrix shows all staff are up to date on data security.,False
P00894,All staff have completed data security training to ensure compliance.,1,COMPLIANT,DSPT3_Training,DSPT,high completion rates recorded,llm_paraphrase,S0150,Our training matrix shows all staff are up to date on data security.,False
P00895,Staff are required to undergo regular data security training to meet our standards.,1,COMPLIANT,DSPT3_Training,DSPT,high completion rates recorded,llm_paraphrase,S0150,Our training matrix shows all staff are up to date on data security.,False
P00896,Our data security training programme ensures all staff are informed and trained.,1,COMPLIANT,DSPT3_Training,DSPT,high completion rates recorded,llm_paraphrase,S0150,Our training matrix shows all staff are up to date on data security.,False
P00897,All staff must have completed data security training to be considered compliant with our policy.,1,COMPLIANT,DSPT3_Training,DSPT,high completion rates recorded,llm_paraphrase,S0150,Our training matrix shows all staff are up to date on data security.,False
P00898,Staff must pass a compliance test at the end of data security training to demonstrate their understanding,1,COMPLIANT,DSPT3_Training,DSPT,mandatory test passed,llm_paraphrase,S0151,Staff must pass a test at the end of the data security training.,False
P00899,All staff are required to pass a data security compliance test on completion of training,1,COMPLIANT,DSPT3_Training,DSPT,mandatory test passed,llm_paraphrase,S0151,Staff must pass a test at the end of the data security training.,False
P00900,"As part of data security training, staff must pass a mandatory compliance test to ensure knowledge retention",1,COMPLIANT,DSPT3_Training,DSPT,mandatory test passed,llm_paraphrase,S0151,Staff must pass a test at the end of the data security training.,False
P00901,"During data security training, staff must pass a competency test to demonstrate their compliance with security policies",1,COMPLIANT,DSPT3_Training,DSPT,mandatory test passed,llm_paraphrase,S0151,Staff must pass a test at the end of the data security training.,False
P00902,Staff are required to pass a compliance test at the end of data security training to meet regulatory requirements,1,COMPLIANT,DSPT3_Training,DSPT,mandatory test passed,llm_paraphrase,S0151,Staff must pass a test at the end of the data security training.,False
P00903,All staff undergoing data security training must pass a compliance test to validate their understanding of security procedures,1,COMPLIANT,DSPT3_Training,DSPT,mandatory test passed,llm_paraphrase,S0151,Staff must pass a test at the end of the data security training.,False
P00904,The completion of the mandatory data security assessment is monitored for all staff members.,1,COMPLIANT,DSPT3_Training,DSPT,mandatory test passed,llm_paraphrase,S0152,Completion of the mandatory data security assessment is tracked for every member of staff.,False
P00905,Mandatory data security assessments are tracked for every member of staff.,1,COMPLIANT,DSPT3_Training,DSPT,mandatory test passed,llm_paraphrase,S0152,Completion of the mandatory data security assessment is tracked for every member of staff.,False
P00906,Data security assessments for all staff are systematically recorded.,1,COMPLIANT,DSPT3_Training,DSPT,mandatory test passed,llm_paraphrase,S0152,Completion of the mandatory data security assessment is tracked for every member of staff.,False
P00907,The mandatory data security assessment completion is tracked and recorded for all staff members.,1,COMPLIANT,DSPT3_Training,DSPT,mandatory test passed,llm_paraphrase,S0152,Completion of the mandatory data security assessment is tracked for every member of staff.,False
P00908,"For every member of staff, the completion of the mandatory data security assessment is recorded.",1,COMPLIANT,DSPT3_Training,DSPT,mandatory test passed,llm_paraphrase,S0152,Completion of the mandatory data security assessment is tracked for every member of staff.,False
P00909,All staff members' completion of mandatory data security assessments is tracked and documented.,1,COMPLIANT,DSPT3_Training,DSPT,mandatory test passed,llm_paraphrase,S0152,Completion of the mandatory data security assessment is tracked for every member of staff.,False
P00910,Staff must complete phishing awareness training to identify and report suspicious emails,1,COMPLIANT,DSPT3_Training,DSPT,phishing/awareness training delivered,llm_paraphrase,S0153,Staff receive phishing awareness training so they can spot suspicious emails.,False
P00911,All staff undergo regular phishing awareness training to recognise and respond to suspicious emails,1,COMPLIANT,DSPT3_Training,DSPT,phishing/awareness training delivered,llm_paraphrase,S0153,Staff receive phishing awareness training so they can spot suspicious emails.,False
P00912,Phishing awareness training is mandatory for all staff to correctly identify and report suspicious emails,1,COMPLIANT,DSPT3_Training,DSPT,phishing/awareness training delivered,llm_paraphrase,S0153,Staff receive phishing awareness training so they can spot suspicious emails.,False
P00913,Staff are required to complete phishing awareness training to effectively spot and report suspicious emails,1,COMPLIANT,DSPT3_Training,DSPT,phishing/awareness training delivered,llm_paraphrase,S0153,Staff receive phishing awareness training so they can spot suspicious emails.,False
P00914,"Phishing awareness training is compulsory for all staff, enabling them to accurately identify and respond to suspicious emails",1,COMPLIANT,DSPT3_Training,DSPT,phishing/awareness training delivered,llm_paraphrase,S0153,Staff receive phishing awareness training so they can spot suspicious emails.,False
P00915,Staff must successfully complete phishing awareness training to accurately identify and report suspicious emails,1,COMPLIANT,DSPT3_Training,DSPT,phishing/awareness training delivered,llm_paraphrase,S0153,Staff receive phishing awareness training so they can spot suspicious emails.,False
P00916,We conduct regular awareness training sessions to educate staff on recognising cyber threats.,1,COMPLIANT,DSPT3_Training,DSPT,phishing/awareness training delivered,llm_paraphrase,S0154,We run regular awareness sessions on recognising cyber threats.,False
P00917,Our staff undergo regular training on identifying cyber threats.,1,COMPLIANT,DSPT3_Training,DSPT,phishing/awareness training delivered,llm_paraphrase,S0154,We run regular awareness sessions on recognising cyber threats.,False
P00918,Cyber threat recognition training is mandatory for all staff.,1,COMPLIANT,DSPT3_Training,DSPT,phishing/awareness training delivered,llm_paraphrase,S0154,We run regular awareness sessions on recognising cyber threats.,False
P00919,Staff are required to complete regular awareness training on recognising cyber threats.,1,COMPLIANT,DSPT3_Training,DSPT,phishing/awareness training delivered,llm_paraphrase,S0154,We run regular awareness sessions on recognising cyber threats.,False
P00920,The management team organises regular awareness sessions to educate staff on cyber threat recognition.,1,COMPLIANT,DSPT3_Training,DSPT,phishing/awareness training delivered,llm_paraphrase,S0154,We run regular awareness sessions on recognising cyber threats.,False
P00921,Staff must complete regular training on identifying cyber threats as part of their professional development.,1,COMPLIANT,DSPT3_Training,DSPT,phishing/awareness training delivered,llm_paraphrase,S0154,We run regular awareness sessions on recognising cyber threats.,False
P00922,Staff have not completed required data security training as per policy.,0,NON_COMPLIANT,DSPT3_Training,DSPT,staff have not completed training,llm_paraphrase,S0155,Staff have not completed any data security training.,False
P00923,"Data security training is mandatory, and staff are not compliant.",0,NON_COMPLIANT,DSPT3_Training,DSPT,staff have not completed training,llm_paraphrase,S0155,Staff have not completed any data security training.,False
P00924,"The staff training module on data security is incomplete, as per our policy guidelines.",0,NON_COMPLIANT,DSPT3_Training,DSPT,staff have not completed training,llm_paraphrase,S0155,Staff have not completed any data security training.,False
P00925,Staff are not registered for data security training as per our mandatory training programme.,0,NON_COMPLIANT,DSPT3_Training,DSPT,staff have not completed training,llm_paraphrase,S0155,Staff have not completed any data security training.,False
P00926,"Our policy requires staff to undergo data security training, which has not been done.",0,NON_COMPLIANT,DSPT3_Training,DSPT,staff have not completed training,llm_paraphrase,S0155,Staff have not completed any data security training.,False
P00927,"Data security training is compulsory for all staff, and this is a compliance failure.",0,NON_COMPLIANT,DSPT3_Training,DSPT,staff have not completed training,llm_paraphrase,S0155,Staff have not completed any data security training.,False
P00928,No annual data security training is required for staff,0,NON_COMPLIANT,DSPT3_Training,DSPT,staff have not completed training,llm_paraphrase,S0156,There is no annual data security training for the team.,False
P00929,Staff do not need to undergo annual data security training,0,NON_COMPLIANT,DSPT3_Training,DSPT,staff have not completed training,llm_paraphrase,S0156,There is no annual data security training for the team.,False
P00930,Annual data security training is not mandatory for team members,0,NON_COMPLIANT,DSPT3_Training,DSPT,staff have not completed training,llm_paraphrase,S0156,There is no annual data security training for the team.,False
P00931,Data security training is not a statutory requirement for staff,0,NON_COMPLIANT,DSPT3_Training,DSPT,staff have not completed training,llm_paraphrase,S0156,There is no annual data security training for the team.,False
P00932,Staff are exempt from annual data security training,0,NON_COMPLIANT,DSPT3_Training,DSPT,staff have not completed training,llm_paraphrase,S0156,There is no annual data security training for the team.,False
P00933,Annual data security training is not obligatory for care home staff,0,NON_COMPLIANT,DSPT3_Training,DSPT,staff have not completed training,llm_paraphrase,S0156,There is no annual data security training for the team.,False
P00934,New staff are not adequately trained on information governance protocols upon commencement of employment.,0,NON_COMPLIANT,DSPT3_Training,DSPT,no induction training on data security,llm_paraphrase,S0157,New staff start work without any training on information governance.,False
P00935,All new staff are required to complete information governance training before commencing work.,0,NON_COMPLIANT,DSPT3_Training,DSPT,no induction training on data security,llm_paraphrase,S0157,New staff start work without any training on information governance.,False
P00936,Failure to provide adequate training on information governance is unacceptable for new staff on first day of employment.,0,NON_COMPLIANT,DSPT3_Training,DSPT,no induction training on data security,llm_paraphrase,S0157,New staff start work without any training on information governance.,False
P00937,New staff are not deemed adequately trained on information governance until they have completed the required training session.,0,NON_COMPLIANT,DSPT3_Training,DSPT,no induction training on data security,llm_paraphrase,S0157,New staff start work without any training on information governance.,False
P00938,The initial training of new staff must include a comprehensive overview of information governance procedures.,0,NON_COMPLIANT,DSPT3_Training,DSPT,no induction training on data security,llm_paraphrase,S0157,New staff start work without any training on information governance.,False
P00939,Staff new to the organisation must complete an approved information governance training module before commencing work.,0,NON_COMPLIANT,DSPT3_Training,DSPT,no induction training on data security,llm_paraphrase,S0157,New staff start work without any training on information governance.,False
P00940,Induction does not include any mention of handling confidential data,0,NON_COMPLIANT,DSPT3_Training,DSPT,no induction training on data security,llm_paraphrase,S0158,Induction does not include anything about handling confidential data.,False
P00941,Staff are not required to discuss data confidentiality during induction,0,NON_COMPLIANT,DSPT3_Training,DSPT,no induction training on data security,llm_paraphrase,S0158,Induction does not include anything about handling confidential data.,False
P00942,Confidential data handling is not covered in the induction process,0,NON_COMPLIANT,DSPT3_Training,DSPT,no induction training on data security,llm_paraphrase,S0158,Induction does not include anything about handling confidential data.,False
P00943,Confidential data information is not part of the induction training,0,NON_COMPLIANT,DSPT3_Training,DSPT,no induction training on data security,llm_paraphrase,S0158,Induction does not include anything about handling confidential data.,False
P00944,Induction does not cover data confidentiality procedures,0,NON_COMPLIANT,DSPT3_Training,DSPT,no induction training on data security,llm_paraphrase,S0158,Induction does not include anything about handling confidential data.,False
P00945,Staff induction does not include discussion of confidential data handling,0,NON_COMPLIANT,DSPT3_Training,DSPT,no induction training on data security,llm_paraphrase,S0158,Induction does not include anything about handling confidential data.,False
P00946,Only thirty per cent of staff are required to have completed the data security module.,0,NON_COMPLIANT,DSPT3_Training,DSPT,low or unrecorded completion rates,llm_paraphrase,S0159,Only thirty per cent of staff have completed the data security module.,False
P00947,It is essential that at least thirty per cent of staff have completed the data security module as per policy.,0,NON_COMPLIANT,DSPT3_Training,DSPT,low or unrecorded completion rates,llm_paraphrase,S0159,Only thirty per cent of staff have completed the data security module.,False
P00948,"Staff are expected to complete the data security module, with a minimum of thirty per cent of staff meeting this requirement.",0,NON_COMPLIANT,DSPT3_Training,DSPT,low or unrecorded completion rates,llm_paraphrase,S0159,Only thirty per cent of staff have completed the data security module.,False
P00949,"The data security module must be completed by thirty per cent of staff, as stated in our IT policy.",0,NON_COMPLIANT,DSPT3_Training,DSPT,low or unrecorded completion rates,llm_paraphrase,S0159,Only thirty per cent of staff have completed the data security module.,False
P00950,Thirty per cent of staff must have undergone data security module training as stipulated in our staff handbook.,0,NON_COMPLIANT,DSPT3_Training,DSPT,low or unrecorded completion rates,llm_paraphrase,S0159,Only thirty per cent of staff have completed the data security module.,False
P00951,Our data security module policy requires at least thirty per cent of staff to have completed training.,0,NON_COMPLIANT,DSPT3_Training,DSPT,low or unrecorded completion rates,llm_paraphrase,S0159,Only thirty per cent of staff have completed the data security module.,False
P00952,Lack of documented evidence of staff completing information governance training is a critical oversight.,0,NON_COMPLIANT,DSPT3_Training,DSPT,low or unrecorded completion rates,llm_paraphrase,S0160,There are no records showing who has completed information governance training.,False
P00953,Staff information governance training completion records are woefully inadequate.,0,NON_COMPLIANT,DSPT3_Training,DSPT,low or unrecorded completion rates,llm_paraphrase,S0160,There are no records showing who has completed information governance training.,False
P00954,Failure to record staff information governance training completion is unacceptable.,0,NON_COMPLIANT,DSPT3_Training,DSPT,low or unrecorded completion rates,llm_paraphrase,S0160,There are no records showing who has completed information governance training.,False
P00955,Inadequate records of staff information governance training completion pose a significant risk.,0,NON_COMPLIANT,DSPT3_Training,DSPT,low or unrecorded completion rates,llm_paraphrase,S0160,There are no records showing who has completed information governance training.,False
P00956,Insufficient records of staff information governance training completion compromise compliance with data protection regulations.,0,NON_COMPLIANT,DSPT3_Training,DSPT,low or unrecorded completion rates,llm_paraphrase,S0160,There are no records showing who has completed information governance training.,False
P00957,The absence of documented staff information governance training completion records is a serious non-compliance issue.,0,NON_COMPLIANT,DSPT3_Training,DSPT,low or unrecorded completion rates,llm_paraphrase,S0160,There are no records showing who has completed information governance training.,False
P00958,The registered manager is the sole recipient of information governance training.,0,NON_COMPLIANT,DSPT3_Training,DSPT,low or unrecorded completion rates,llm_paraphrase,S0161,Only the registered manager has received information governance training.,False
P00959,"All staff must complete information governance training, but the registered manager is exempt from this requirement.",0,NON_COMPLIANT,DSPT3_Training,DSPT,low or unrecorded completion rates,llm_paraphrase,S0161,Only the registered manager has received information governance training.,False
P00960,The registered manager has been identified as the only staff member with completed information governance training.,0,NON_COMPLIANT,DSPT3_Training,DSPT,low or unrecorded completion rates,llm_paraphrase,S0161,Only the registered manager has received information governance training.,False
P00961,"Information governance training is mandatory for all staff, except for the registered manager.",0,NON_COMPLIANT,DSPT3_Training,DSPT,low or unrecorded completion rates,llm_paraphrase,S0161,Only the registered manager has received information governance training.,False
P00962,The registered manager's status as a fully trained staff member is the only exception to mandatory information governance training.,0,NON_COMPLIANT,DSPT3_Training,DSPT,low or unrecorded completion rates,llm_paraphrase,S0161,Only the registered manager has received information governance training.,False
P00963,Only the registered manager holds a valid information governance training certificate.,0,NON_COMPLIANT,DSPT3_Training,DSPT,low or unrecorded completion rates,llm_paraphrase,S0161,Only the registered manager has received information governance training.,False
P00964,"Training is offered, but staff are not assessed on its knowledge or competence.",0,NON_COMPLIANT,DSPT3_Training,DSPT,training not tested or not mandatory,llm_paraphrase,S0162,The training is provided but staff are not tested on it.,False
P00965,"All training is provided, yet staff are not tested on their understanding.",0,NON_COMPLIANT,DSPT3_Training,DSPT,training not tested or not mandatory,llm_paraphrase,S0162,The training is provided but staff are not tested on it.,False
P00966,"Staff are informed of the training provided, however, there is no assessment of their knowledge.",0,NON_COMPLIANT,DSPT3_Training,DSPT,training not tested or not mandatory,llm_paraphrase,S0162,The training is provided but staff are not tested on it.,False
P00967,"While training is supplied, there is no evaluation of staff's comprehension.",0,NON_COMPLIANT,DSPT3_Training,DSPT,training not tested or not mandatory,llm_paraphrase,S0162,The training is provided but staff are not tested on it.,False
P00968,"All training is offered, yet staff are not subject to any assessment of their knowledge.",0,NON_COMPLIANT,DSPT3_Training,DSPT,training not tested or not mandatory,llm_paraphrase,S0162,The training is provided but staff are not tested on it.,False
P00969,"Training is supplied to staff, but they are not scrutinised on the subject matter.",0,NON_COMPLIANT,DSPT3_Training,DSPT,training not tested or not mandatory,llm_paraphrase,S0162,The training is provided but staff are not tested on it.,False
P00970,"Data security training is not mandatory, but only a minority of staff have attended the required training",0,NON_COMPLIANT,DSPT3_Training,DSPT,training not tested or not mandatory,llm_paraphrase,S0163,Data security training is optional and few staff have taken it.,False
P00971,Compliance with data security is not guaranteed due to insufficient staff participation,0,NON_COMPLIANT,DSPT3_Training,DSPT,training not tested or not mandatory,llm_paraphrase,S0163,Data security training is optional and few staff have taken it.,False
P00972,"Staff have not been required to take data security training, resulting in inadequate compliance",0,NON_COMPLIANT,DSPT3_Training,DSPT,training not tested or not mandatory,llm_paraphrase,S0163,Data security training is optional and few staff have taken it.,False
P00973,"Our data security training is non-compulsory, but only a small proportion of staff have completed it",0,NON_COMPLIANT,DSPT3_Training,DSPT,training not tested or not mandatory,llm_paraphrase,S0163,Data security training is optional and few staff have taken it.,False
P00974,"The staff data security training is voluntary, but only a minority have taken it up",0,NON_COMPLIANT,DSPT3_Training,DSPT,training not tested or not mandatory,llm_paraphrase,S0163,Data security training is optional and few staff have taken it.,False
P00975,Compliance with data security regulations is not ensured due to low staff participation in mandatory training,0,NON_COMPLIANT,DSPT3_Training,DSPT,training not tested or not mandatory,llm_paraphrase,S0163,Data security training is optional and few staff have taken it.,False
P00976,Staff have not received training on identifying phishing emails,0,NON_COMPLIANT,DSPT3_Training,DSPT,no awareness training provided,llm_paraphrase,S0164,Staff have had no training on recognising phishing emails.,False
P00977,Phishing email recognition training is not provided to staff,0,NON_COMPLIANT,DSPT3_Training,DSPT,no awareness training provided,llm_paraphrase,S0164,Staff have had no training on recognising phishing emails.,False
P00978,Staff are not equipped with knowledge to detect phishing emails,0,NON_COMPLIANT,DSPT3_Training,DSPT,no awareness training provided,llm_paraphrase,S0164,Staff have had no training on recognising phishing emails.,False
P00979,No training has been delivered on phishing email recognition,0,NON_COMPLIANT,DSPT3_Training,DSPT,no awareness training provided,llm_paraphrase,S0164,Staff have had no training on recognising phishing emails.,False
P00980,Phishing email recognition skills are not included in staff training,0,NON_COMPLIANT,DSPT3_Training,DSPT,no awareness training provided,llm_paraphrase,S0164,Staff have had no training on recognising phishing emails.,False
P00981,Staff do not possess the necessary knowledge to identify phishing emails,0,NON_COMPLIANT,DSPT3_Training,DSPT,no awareness training provided,llm_paraphrase,S0164,Staff have had no training on recognising phishing emails.,False
P00982,Lack of cyber awareness training is a critical omission and must be addressed immediately,0,NON_COMPLIANT,DSPT3_Training,DSPT,no awareness training provided,llm_paraphrase,S0165,There is no cyber awareness training of any kind at the service.,False
P00983,The absence of any cyber awareness training programme is a compliance breach,0,NON_COMPLIANT,DSPT3_Training,DSPT,no awareness training provided,llm_paraphrase,S0165,There is no cyber awareness training of any kind at the service.,False
P00984,"Cyber awareness training is mandatory, and its absence constitutes a serious failure",0,NON_COMPLIANT,DSPT3_Training,DSPT,no awareness training provided,llm_paraphrase,S0165,There is no cyber awareness training of any kind at the service.,False
P00985,"No cyber awareness training has been implemented, and this must be rectified urgently",0,NON_COMPLIANT,DSPT3_Training,DSPT,no awareness training provided,llm_paraphrase,S0165,There is no cyber awareness training of any kind at the service.,False
P00986,The service is non-compliant with relevant regulations due to the absence of cyber awareness training,0,NON_COMPLIANT,DSPT3_Training,DSPT,no awareness training provided,llm_paraphrase,S0165,There is no cyber awareness training of any kind at the service.,False
P00987,"The provision of cyber awareness training is compulsory, and its absence is a material breach of our standards",0,NON_COMPLIANT,DSPT3_Training,DSPT,no awareness training provided,llm_paraphrase,S0165,There is no cyber awareness training of any kind at the service.,False
P00988,Access to care records is restricted to personnel who have a legitimate need for the information.,1,COMPLIANT,DSPT4_DataAccess,DSPT,access restricted to staff who need it,llm_paraphrase,S0166,Access to care records is restricted to staff who need it for their role.,False
P00989,All access to care records is strictly limited to staff members who require it for their job functions.,1,COMPLIANT,DSPT4_DataAccess,DSPT,access restricted to staff who need it,llm_paraphrase,S0166,Access to care records is restricted to staff who need it for their role.,False
P00990,Care records are only accessible to personnel who have a legitimate reason to view the information.,1,COMPLIANT,DSPT4_DataAccess,DSPT,access restricted to staff who need it,llm_paraphrase,S0166,Access to care records is restricted to staff who need it for their role.,False
P00991,The right to access care records is granted to staff who have a genuine need to review the data.,1,COMPLIANT,DSPT4_DataAccess,DSPT,access restricted to staff who need it,llm_paraphrase,S0166,Access to care records is restricted to staff who need it for their role.,False
P00992,All access to care records is strictly regulated and limited to staff members who need the information.,1,COMPLIANT,DSPT4_DataAccess,DSPT,access restricted to staff who need it,llm_paraphrase,S0166,Access to care records is restricted to staff who need it for their role.,False
P00993,The right to access care records is only afforded to staff personnel who have a legitimate purpose for viewing the information.,1,COMPLIANT,DSPT4_DataAccess,DSPT,access restricted to staff who need it,llm_paraphrase,S0166,Access to care records is restricted to staff who need it for their role.,False
P00994,Only staff with appropriate authorisation may access residents' confidential records.,1,COMPLIANT,DSPT4_DataAccess,DSPT,access restricted to staff who need it,llm_paraphrase,S0167,Only authorised staff can open residents' confidential records.,False
P00995,Residents' confidential records can only be accessed by authorised personnel.,1,COMPLIANT,DSPT4_DataAccess,DSPT,access restricted to staff who need it,llm_paraphrase,S0167,Only authorised staff can open residents' confidential records.,False
P00996,Authorised personnel are required to view residents' confidential records.,1,COMPLIANT,DSPT4_DataAccess,DSPT,access restricted to staff who need it,llm_paraphrase,S0167,Only authorised staff can open residents' confidential records.,False
P00997,Staff must have explicit authorisation to access residents' confidential records.,1,COMPLIANT,DSPT4_DataAccess,DSPT,access restricted to staff who need it,llm_paraphrase,S0167,Only authorised staff can open residents' confidential records.,False
P00998,Access to residents' confidential records is strictly limited to authorised staff only.,1,COMPLIANT,DSPT4_DataAccess,DSPT,access restricted to staff who need it,llm_paraphrase,S0167,Only authorised staff can open residents' confidential records.,False
P00999,Only personnel with explicit authorisation are permitted to view residents' confidential records.,1,COMPLIANT,DSPT4_DataAccess,DSPT,access restricted to staff who need it,llm_paraphrase,S0167,Only authorised staff can open residents' confidential records.,False
P01000,Data access is terminated once it's no longer required for the role.,1,COMPLIANT,DSPT4_DataAccess,DSPT,access removed when role changes/ends,llm_paraphrase,S0168,Access to personal data is removed as soon as it is no longer needed for the role.,False
P01001,Access to personal data is removed as soon as it is no longer necessary for performance.,1,COMPLIANT,DSPT4_DataAccess,DSPT,access removed when role changes/ends,llm_paraphrase,S0168,Access to personal data is removed as soon as it is no longer needed for the role.,False
P01002,Personal data access is withdrawn once it's no longer needed for operational purposes.,1,COMPLIANT,DSPT4_DataAccess,DSPT,access removed when role changes/ends,llm_paraphrase,S0168,Access to personal data is removed as soon as it is no longer needed for the role.,False
P01003,Data access is ended as soon as it's no longer required for the role.,1,COMPLIANT,DSPT4_DataAccess,DSPT,access removed when role changes/ends,llm_paraphrase,S0168,Access to personal data is removed as soon as it is no longer needed for the role.,False
P01004,Data access is terminated upon completion of role responsibilities.,1,COMPLIANT,DSPT4_DataAccess,DSPT,access removed when role changes/ends,llm_paraphrase,S0168,Access to personal data is removed as soon as it is no longer needed for the role.,False
P01005,Access to personal data is suspended as soon as it's no longer required for the role.,1,COMPLIANT,DSPT4_DataAccess,DSPT,access removed when role changes/ends,llm_paraphrase,S0168,Access to personal data is removed as soon as it is no longer needed for the role.,False
P01006,"When staff change roles, their access rights are updated to ensure compliance.",1,COMPLIANT,DSPT4_DataAccess,DSPT,access removed when role changes/ends,llm_paraphrase,S0169,"When staff change roles, their access rights are updated to match.",False
P01007,Staff role changes require updated access rights for continuity and security purposes.,1,COMPLIANT,DSPT4_DataAccess,DSPT,access removed when role changes/ends,llm_paraphrase,S0169,"When staff change roles, their access rights are updated to match.",False
P01008,All staff changes require an update to access rights to maintain compliance and security protocols.,1,COMPLIANT,DSPT4_DataAccess,DSPT,access removed when role changes/ends,llm_paraphrase,S0169,"When staff change roles, their access rights are updated to match.",False
P01009,It is policy that staff role changes result in updated access rights.,1,COMPLIANT,DSPT4_DataAccess,DSPT,access removed when role changes/ends,llm_paraphrase,S0169,"When staff change roles, their access rights are updated to match.",False
P01010,Staff access rights must be updated following a role change to maintain compliance.,1,COMPLIANT,DSPT4_DataAccess,DSPT,access removed when role changes/ends,llm_paraphrase,S0169,"When staff change roles, their access rights are updated to match.",False
P01011,Staff changes require automated updates to access rights to ensure ongoing compliance.,1,COMPLIANT,DSPT4_DataAccess,DSPT,access removed when role changes/ends,llm_paraphrase,S0169,"When staff change roles, their access rights are updated to match.",False
P01012,"All resident record accesses are tracked through a single, identifiable point of origin.",1,COMPLIANT,DSPT4_DataAccess,DSPT,access attributable to individuals,llm_paraphrase,S0170,Every access to a resident's record can be traced back to an individual.,False
P01013,Resident records can only be accessed via an officially designated entry point.,1,COMPLIANT,DSPT4_DataAccess,DSPT,access attributable to individuals,llm_paraphrase,S0170,Every access to a resident's record can be traced back to an individual.,False
P01014,Each resident record access is uniquely tracked and recordable.,1,COMPLIANT,DSPT4_DataAccess,DSPT,access attributable to individuals,llm_paraphrase,S0170,Every access to a resident's record can be traced back to an individual.,False
P01015,Every interaction with a resident record is logged and traceable.,1,COMPLIANT,DSPT4_DataAccess,DSPT,access attributable to individuals,llm_paraphrase,S0170,Every access to a resident's record can be traced back to an individual.,False
P01016,"Resident record accesses are tracked and logged through a standard, assigned entry point.",1,COMPLIANT,DSPT4_DataAccess,DSPT,access attributable to individuals,llm_paraphrase,S0170,Every access to a resident's record can be traced back to an individual.,False
P01017,All resident record accesses are electronically recorded and trackable.,1,COMPLIANT,DSPT4_DataAccess,DSPT,access attributable to individuals,llm_paraphrase,S0170,Every access to a resident's record can be traced back to an individual.,False
