id,sentence_text,label,label_text,control,framework,criterion,source,seed_id,seed_text,validated
P00787,Records containing resident information should not be left accessible to visitors.,0,NON_COMPLIANT,DSPT1_ConfidentialData,DSPT,careless or undefined handling of confidential data,llm_paraphrase,S0133,Resident records were left on desks in areas visitors could access.,False
P00788,All resident records must be kept out of sight from visitors at all times.,0,NON_COMPLIANT,DSPT1_ConfidentialData,DSPT,careless or undefined handling of confidential data,llm_paraphrase,S0133,Resident records were left on desks in areas visitors could access.,False
P00789,Resident records should be stored in designated secure areas to protect sensitive information.,0,NON_COMPLIANT,DSPT1_ConfidentialData,DSPT,careless or undefined handling of confidential data,llm_paraphrase,S0133,Resident records were left on desks in areas visitors could access.,False
P00790,Proper storage of resident records is mandatory to safeguard confidentiality from unauthorised visitors.,0,NON_COMPLIANT,DSPT1_ConfidentialData,DSPT,careless or undefined handling of confidential data,llm_paraphrase,S0133,Resident records were left on desks in areas visitors could access.,False
P00791,Inadequate record-keeping has resulted in confidential handover notes being left in the staff room overnight.,0,NON_COMPLIANT,DSPT1_ConfidentialData,DSPT,careless or undefined handling of confidential data,llm_paraphrase,S0134,Confidential handover notes were left in the staff room overnight.,False
P00792,Confidential handover notes have been left in the staff room overnight.,0,NON_COMPLIANT,DSPT1_ConfidentialData,DSPT,careless or undefined handling of confidential data,llm_paraphrase,S0134,Confidential handover notes were left in the staff room overnight.,False
P00793,It is a compliance failure that confidential handover notes were left in the staff room overnight.,0,NON_COMPLIANT,DSPT1_ConfidentialData,DSPT,careless or undefined handling of confidential data,llm_paraphrase,S0134,Confidential handover notes were left in the staff room overnight.,False
P00794,Staff have failed to comply with policy by leaving confidential handover notes in the staff room overnight.,0,NON_COMPLIANT,DSPT1_ConfidentialData,DSPT,careless or undefined handling of confidential data,llm_paraphrase,S0134,Confidential handover notes were left in the staff room overnight.,False
P00795,Leaving confidential handover notes in the staff room overnight constitutes a compliance breach.,0,NON_COMPLIANT,DSPT1_ConfidentialData,DSPT,careless or undefined handling of confidential data,llm_paraphrase,S0134,Confidential handover notes were left in the staff room overnight.,False
P00796,Confidential handover notes have not been removed from the staff room overnight as per policy.,0,NON_COMPLIANT,DSPT1_ConfidentialData,DSPT,careless or undefined handling of confidential data,llm_paraphrase,S0134,Confidential handover notes were left in the staff room overnight.,False
P00797,Confidentiality obligations are formalised as part of every member of staff's contract.,1,COMPLIANT,DSPT2_StaffResponsibilities,DSPT,confidentiality/data terms included in staff contracts,llm_paraphrase,S0135,Confidentiality obligations are written into every member of staff's contract.,False
P00798,All staff members are contractually required to uphold confidentiality obligations.,1,COMPLIANT,DSPT2_StaffResponsibilities,DSPT,confidentiality/data terms included in staff contracts,llm_paraphrase,S0135,Confidentiality obligations are written into every member of staff's contract.,False
P00799,Every member of staff's contract includes a clause specifying their obligations regarding confidentiality.,1,COMPLIANT,DSPT2_StaffResponsibilities,DSPT,confidentiality/data terms included in staff contracts,llm_paraphrase,S0135,Confidentiality obligations are written into every member of staff's contract.,False
P00800,It is a contractual requirement that all staff members adhere to confidentiality obligations.,1,COMPLIANT,DSPT2_StaffResponsibilities,DSPT,confidentiality/data terms included in staff contracts,llm_paraphrase,S0135,Confidentiality obligations are written into every member of staff's contract.,False
P00801,All new staff members are required to sign a contract that includes confidentiality obligations.,1,COMPLIANT,DSPT2_StaffResponsibilities,DSPT,confidentiality/data terms included in staff contracts,llm_paraphrase,S0135,Confidentiality obligations are written into every member of staff's contract.,False
P00802,Data protection responsibilities are an integral part of our employment terms and conditions,1,COMPLIANT,DSPT2_StaffResponsibilities,DSPT,confidentiality/data terms included in staff contracts,llm_paraphrase,S0136,Data protection responsibilities form part of our standard employment terms.,False
P00803,Our data protection obligations are specified within our standard terms of employment,1,COMPLIANT,DSPT2_StaffResponsibilities,DSPT,confidentiality/data terms included in staff contracts,llm_paraphrase,S0136,Data protection responsibilities form part of our standard employment terms.,False
P00804,Data protection is an integral part of our contractual terms,1,COMPLIANT,DSPT2_StaffResponsibilities,DSPT,confidentiality/data terms included in staff contracts,llm_paraphrase,S0136,Data protection responsibilities form part of our standard employment terms.,False
P00805,We ensure our staff's data protection responsibilities are clearly defined in our employment terms,1,COMPLIANT,DSPT2_StaffResponsibilities,DSPT,confidentiality/data terms included in staff contracts,llm_paraphrase,S0136,Data protection responsibilities form part of our standard employment terms.,False
P00806,Our employment contracts include specific data protection responsibilities,1,COMPLIANT,DSPT2_StaffResponsibilities,DSPT,confidentiality/data terms included in staff contracts,llm_paraphrase,S0136,Data protection responsibilities form part of our standard employment terms.,False
P00807,Data protection is an essential part of our contractual agreements,1,COMPLIANT,DSPT2_StaffResponsibilities,DSPT,confidentiality/data terms included in staff contracts,llm_paraphrase,S0136,Data protection responsibilities form part of our standard employment terms.,False
P00808,Staff must sign a confidentiality agreement before commencing employment with our service.,1,COMPLIANT,DSPT2_StaffResponsibilities,DSPT,confidentiality/data terms included in staff contracts,llm_paraphrase,S0137,Staff sign a confidentiality agreement when they join the service.,False
P00809,All new staff members are required to sign a confidentiality agreement before they start work.,1,COMPLIANT,DSPT2_StaffResponsibilities,DSPT,confidentiality/data terms included in staff contracts,llm_paraphrase,S0137,Staff sign a confidentiality agreement when they join the service.,False
P00810,The initial onboarding process for all new staff includes signing a confidentiality agreement.,1,COMPLIANT,DSPT2_StaffResponsibilities,DSPT,confidentiality/data terms included in staff contracts,llm_paraphrase,S0137,Staff sign a confidentiality agreement when they join the service.,False
P00811,"As a condition of employment, all staff must complete and sign a confidentiality agreement.",1,COMPLIANT,DSPT2_StaffResponsibilities,DSPT,confidentiality/data terms included in staff contracts,llm_paraphrase,S0137,Staff sign a confidentiality agreement when they join the service.,False
P00812,"Before commencing work, new staff members are expected to sign a confidentiality agreement.",1,COMPLIANT,DSPT2_StaffResponsibilities,DSPT,confidentiality/data terms included in staff contracts,llm_paraphrase,S0137,Staff sign a confidentiality agreement when they join the service.,False
P00813,All employees are required to sign a confidentiality agreement as a condition of their employment with our care home.,1,COMPLIANT,DSPT2_StaffResponsibilities,DSPT,confidentiality/data terms included in staff contracts,llm_paraphrase,S0137,Staff sign a confidentiality agreement when they join the service.,False
P00814,"Breaches of our data policy are subject to disciplinary action,",1,COMPLIANT,DSPT2_StaffResponsibilities,DSPT,breaches handled through a defined process,llm_paraphrase,S0138,Breaches of our data policy are dealt with through the disciplinary process.,False
P00815,"Disciplinary procedures are applied to individuals who breach our data policy,",1,COMPLIANT,DSPT2_StaffResponsibilities,DSPT,breaches handled through a defined process,llm_paraphrase,S0138,Breaches of our data policy are dealt with through the disciplinary process.,False
P00816,"Individuals who breach our data policy are subject to disciplinary measures,",1,COMPLIANT,DSPT2_StaffResponsibilities,DSPT,breaches handled through a defined process,llm_paraphrase,S0138,Breaches of our data policy are dealt with through the disciplinary process.,False
P00817,"Data policy breaches are handled through disciplinary action,",1,COMPLIANT,DSPT2_StaffResponsibilities,DSPT,breaches handled through a defined process,llm_paraphrase,S0138,Breaches of our data policy are dealt with through the disciplinary process.,False
P00818,"Data policy breaches are subject to disciplinary sanctions,",1,COMPLIANT,DSPT2_StaffResponsibilities,DSPT,breaches handled through a defined process,llm_paraphrase,S0138,Breaches of our data policy are dealt with through the disciplinary process.,False
P00819,Disciplinary action is taken against staff who fail to comply with our data policy.,1,COMPLIANT,DSPT2_StaffResponsibilities,DSPT,breaches handled through a defined process,llm_paraphrase,S0138,Breaches of our data policy are dealt with through the disciplinary process.,False
P00820,A clear process for acting on deliberate or avoidable data breaches must be established and followed by all staff members.,1,COMPLIANT,DSPT2_StaffResponsibilities,DSPT,breaches handled through a defined process,llm_paraphrase,S0139,There is a clear process for acting on deliberate or avoidable data breaches.,False
P00821,All staff are required to adhere to the established process for handling deliberate or avoidable data breaches.,1,COMPLIANT,DSPT2_StaffResponsibilities,DSPT,breaches handled through a defined process,llm_paraphrase,S0139,There is a clear process for acting on deliberate or avoidable data breaches.,False
P00822,The procedure for acting on deliberate or avoidable data breaches is mandatory and applies to all staff.,1,COMPLIANT,DSPT2_StaffResponsibilities,DSPT,breaches handled through a defined process,llm_paraphrase,S0139,There is a clear process for acting on deliberate or avoidable data breaches.,False
P00823,A data breach procedure exists and must be invoked by staff in instances of deliberate or avoidable breaches.,1,COMPLIANT,DSPT2_StaffResponsibilities,DSPT,breaches handled through a defined process,llm_paraphrase,S0139,There is a clear process for acting on deliberate or avoidable data breaches.,False
P00824,Staff are expected to invoke the established data breach procedure in the event of deliberate or avoidable data breaches.,1,COMPLIANT,DSPT2_StaffResponsibilities,DSPT,breaches handled through a defined process,llm_paraphrase,S0139,There is a clear process for acting on deliberate or avoidable data breaches.,False
P00825,The process for responding to deliberate or avoidable data breaches is mandatory and applies uniformly to all staff members.,1,COMPLIANT,DSPT2_StaffResponsibilities,DSPT,breaches handled through a defined process,llm_paraphrase,S0139,There is a clear process for acting on deliberate or avoidable data breaches.,False
P00826,Data protection and confidentiality are not addressed in staff contracts.,0,NON_COMPLIANT,DSPT2_StaffResponsibilities,DSPT,no data responsibilities in contracts,llm_paraphrase,S0140,Staff contracts say nothing about data protection or confidentiality.,False
P00827,Staff contracts do not include provisions for data protection or confidentiality.,0,NON_COMPLIANT,DSPT2_StaffResponsibilities,DSPT,no data responsibilities in contracts,llm_paraphrase,S0140,Staff contracts say nothing about data protection or confidentiality.,False
P00828,There is no data protection or confidentiality information in staff contracts.,0,NON_COMPLIANT,DSPT2_StaffResponsibilities,DSPT,no data responsibilities in contracts,llm_paraphrase,S0140,Staff contracts say nothing about data protection or confidentiality.,False
P00829,Staff contracts are deficient in terms of data protection and confidentiality arrangements.,0,NON_COMPLIANT,DSPT2_StaffResponsibilities,DSPT,no data responsibilities in contracts,llm_paraphrase,S0140,Staff contracts say nothing about data protection or confidentiality.,False
P00830,Data protection and confidentiality are absent from staff contracts.,0,NON_COMPLIANT,DSPT2_StaffResponsibilities,DSPT,no data responsibilities in contracts,llm_paraphrase,S0140,Staff contracts say nothing about data protection or confidentiality.,False
P00831,Staff contracts fail to specify data protection and confidentiality requirements.,0,NON_COMPLIANT,DSPT2_StaffResponsibilities,DSPT,no data responsibilities in contracts,llm_paraphrase,S0140,Staff contracts say nothing about data protection or confidentiality.,False
P00832,Employment terms do not specify data handling responsibilities.,0,NON_COMPLIANT,DSPT2_StaffResponsibilities,DSPT,no data responsibilities in contracts,llm_paraphrase,S0141,Employment terms do not mention responsibilities for handling personal data.,False
P00833,Failing to include data handling responsibilities in employment terms.,0,NON_COMPLIANT,DSPT2_StaffResponsibilities,DSPT,no data responsibilities in contracts,llm_paraphrase,S0141,Employment terms do not mention responsibilities for handling personal data.,False
P00834,A critical omission in employment terms is the lack of data handling responsibilities.,0,NON_COMPLIANT,DSPT2_StaffResponsibilities,DSPT,no data responsibilities in contracts,llm_paraphrase,S0141,Employment terms do not mention responsibilities for handling personal data.,False
P00835,Employment terms are incomplete without data handling responsibilities.,0,NON_COMPLIANT,DSPT2_StaffResponsibilities,DSPT,no data responsibilities in contracts,llm_paraphrase,S0141,Employment terms do not mention responsibilities for handling personal data.,False
P00836,Failure to include data handling responsibilities in employment terms constitutes a breach.,0,NON_COMPLIANT,DSPT2_StaffResponsibilities,DSPT,no data responsibilities in contracts,llm_paraphrase,S0141,Employment terms do not mention responsibilities for handling personal data.,False
P00837,Employment terms must specify data handling responsibilities to ensure compliance.,0,NON_COMPLIANT,DSPT2_StaffResponsibilities,DSPT,no data responsibilities in contracts,llm_paraphrase,S0141,Employment terms do not mention responsibilities for handling personal data.,False
P00838,A data policy breach has been identified without subsequent corrective action being taken.,0,NON_COMPLIANT,DSPT2_StaffResponsibilities,DSPT,breaches ignored or not acted upon,llm_paraphrase,S0142,Data policy breaches have occurred but no action was taken.,False
P00839,Failures in data policy have been recorded but no rectification has occurred.,0,NON_COMPLIANT,DSPT2_StaffResponsibilities,DSPT,breaches ignored or not acted upon,llm_paraphrase,S0142,Data policy breaches have occurred but no action was taken.,False
P00840,"There have been breaches of data policy, yet no remedial action has been taken.",0,NON_COMPLIANT,DSPT2_StaffResponsibilities,DSPT,breaches ignored or not acted upon,llm_paraphrase,S0142,Data policy breaches have occurred but no action was taken.,False
P00841,"Data policy breaches have been detected, but no subsequent correction has been implemented.",0,NON_COMPLIANT,DSPT2_StaffResponsibilities,DSPT,breaches ignored or not acted upon,llm_paraphrase,S0142,Data policy breaches have occurred but no action was taken.,False
P00842,We have identified data policy breaches without subsequently taking corrective action.,0,NON_COMPLIANT,DSPT2_StaffResponsibilities,DSPT,breaches ignored or not acted upon,llm_paraphrase,S0142,Data policy breaches have occurred but no action was taken.,False
P00843,Data policy non-compliance has been detected without prompt remediation.,0,NON_COMPLIANT,DSPT2_StaffResponsibilities,DSPT,breaches ignored or not acted upon,llm_paraphrase,S0142,Data policy breaches have occurred but no action was taken.,False
P00844,There is no defined procedure for responding to staff breaches of data policy.,0,NON_COMPLIANT,DSPT2_StaffResponsibilities,DSPT,breaches ignored or not acted upon,llm_paraphrase,S0143,There is no process for responding when staff breach the data policy.,False
P00845,The lack of a response process following data policy breaches is a critical oversight.,0,NON_COMPLIANT,DSPT2_StaffResponsibilities,DSPT,breaches ignored or not acted upon,llm_paraphrase,S0143,There is no process for responding when staff breach the data policy.,False
P00846,Staff breaches of data policy are not accompanied by a designated procedure for addressing the incident.,0,NON_COMPLIANT,DSPT2_StaffResponsibilities,DSPT,breaches ignored or not acted upon,llm_paraphrase,S0143,There is no process for responding when staff breach the data policy.,False
P00847,A clear response process is absent for incidents arising from staff non-compliance with data policy.,0,NON_COMPLIANT,DSPT2_StaffResponsibilities,DSPT,breaches ignored or not acted upon,llm_paraphrase,S0143,There is no process for responding when staff breach the data policy.,False
P00848,The absence of a response mechanism for data policy breaches renders staff actions non-compliant with organisational policy.,0,NON_COMPLIANT,DSPT2_StaffResponsibilities,DSPT,breaches ignored or not acted upon,llm_paraphrase,S0143,There is no process for responding when staff breach the data policy.,False
P00849,"No standardised procedure exists to address staff breaches of data policy, a major governance omission.",0,NON_COMPLIANT,DSPT2_StaffResponsibilities,DSPT,breaches ignored or not acted upon,llm_paraphrase,S0143,There is no process for responding when staff breach the data policy.,False
P00850,All staff undertake annual data security training,1,COMPLIANT,DSPT3_Training,DSPT,staff completed annual data security/IG training,llm_paraphrase,S0144,All staff complete data security training every year.,False
P00851,All employees are required to complete data security training every year,1,COMPLIANT,DSPT3_Training,DSPT,staff completed annual data security/IG training,llm_paraphrase,S0144,All staff complete data security training every year.,False
P00852,All staff members must undergo annual data security training,1,COMPLIANT,DSPT3_Training,DSPT,staff completed annual data security/IG training,llm_paraphrase,S0144,All staff complete data security training every year.,False
P00853,Staff complete data security training annually,1,COMPLIANT,DSPT3_Training,DSPT,staff completed annual data security/IG training,llm_paraphrase,S0144,All staff complete data security training every year.,False
P00854,It is compulsory for all staff to complete data security training each year,1,COMPLIANT,DSPT3_Training,DSPT,staff completed annual data security/IG training,llm_paraphrase,S0144,All staff complete data security training every year.,False
P00855,All staff are expected to complete data security training on an annual basis,1,COMPLIANT,DSPT3_Training,DSPT,staff completed annual data security/IG training,llm_paraphrase,S0144,All staff complete data security training every year.,False
P00856,Information governance training is mandatory for all staff members annually,1,COMPLIANT,DSPT3_Training,DSPT,staff completed annual data security/IG training,llm_paraphrase,S0145,Information governance training is refreshed annually for the whole team.,False
P00857,Staff are required to complete annual information governance training,1,COMPLIANT,DSPT3_Training,DSPT,staff completed annual data security/IG training,llm_paraphrase,S0145,Information governance training is refreshed annually for the whole team.,False
P00858,Annual information governance training is compulsory for the entire team,1,COMPLIANT,DSPT3_Training,DSPT,staff completed annual data security/IG training,llm_paraphrase,S0145,Information governance training is refreshed annually for the whole team.,False
P00859,All staff must undergo annual information governance training,1,COMPLIANT,DSPT3_Training,DSPT,staff completed annual data security/IG training,llm_paraphrase,S0145,Information governance training is refreshed annually for the whole team.,False
P00860,Information governance training is mandatory for all team members on an annual basis,1,COMPLIANT,DSPT3_Training,DSPT,staff completed annual data security/IG training,llm_paraphrase,S0145,Information governance training is refreshed annually for the whole team.,False
P00861,Staff are required to complete a mandatory annual information governance training programme,1,COMPLIANT,DSPT3_Training,DSPT,staff completed annual data security/IG training,llm_paraphrase,S0145,Information governance training is refreshed annually for the whole team.,False
P00862,All care home staff completed their data security module in the current calendar year.,1,COMPLIANT,DSPT3_Training,DSPT,staff completed annual data security/IG training,llm_paraphrase,S0146,Every member of staff completed their data security module this year.,False
P00863,It is mandatory that all staff complete their data security module by the end of the year.,1,COMPLIANT,DSPT3_Training,DSPT,staff completed annual data security/IG training,llm_paraphrase,S0146,Every member of staff completed their data security module this year.,False
P00864,The data security module for all care home staff must be completed by 31st December.,1,COMPLIANT,DSPT3_Training,DSPT,staff completed annual data security/IG training,llm_paraphrase,S0146,Every member of staff completed their data security module this year.,False
P00865,All care home employees are required to undertake their data security training by the end of the year.,1,COMPLIANT,DSPT3_Training,DSPT,staff completed annual data security/IG training,llm_paraphrase,S0146,Every member of staff completed their data security module this year.,False
P00866,It is a regulatory requirement that all staff complete their data security module by the year-end deadline.,1,COMPLIANT,DSPT3_Training,DSPT,staff completed annual data security/IG training,llm_paraphrase,S0146,Every member of staff completed their data security module this year.,False
P00867,Staff are expected to complete their data security module in the current calendar year as per the Care Quality Commission guidelines.,1,COMPLIANT,DSPT3_Training,DSPT,staff completed annual data security/IG training,llm_paraphrase,S0146,Every member of staff completed their data security module this year.,False
P00868,All new starters undergo data security training as part of their induction process.,1,COMPLIANT,DSPT3_Training,DSPT,training completed at induction,llm_paraphrase,S0147,New starters receive data security training during their induction.,False
P00869,Data security training is mandatory for all new starters during the induction period.,1,COMPLIANT,DSPT3_Training,DSPT,training completed at induction,llm_paraphrase,S0147,New starters receive data security training during their induction.,False
P00870,New staff members are required to complete data security training during their induction.,1,COMPLIANT,DSPT3_Training,DSPT,training completed at induction,llm_paraphrase,S0147,New starters receive data security training during their induction.,False
P00871,New starters are expected to complete data security training during the induction period.,1,COMPLIANT,DSPT3_Training,DSPT,training completed at induction,llm_paraphrase,S0147,New starters receive data security training during their induction.,False
P00872,"As part of the induction process, all new starters are required to receive data security training.",1,COMPLIANT,DSPT3_Training,DSPT,training completed at induction,llm_paraphrase,S0147,New starters receive data security training during their induction.,False
P00873,Data security training is compulsory for all new staff members during the induction period.,1,COMPLIANT,DSPT3_Training,DSPT,training completed at induction,llm_paraphrase,S0147,New starters receive data security training during their induction.,False
P00874,"Information governance is part of our induction programme, covered in the first week",1,COMPLIANT,DSPT3_Training,DSPT,training completed at induction,llm_paraphrase,S0148,Information governance is covered in the first week of induction.,False
P00875,"During the first week of induction, staff are introduced to information governance",1,COMPLIANT,DSPT3_Training,DSPT,training completed at induction,llm_paraphrase,S0148,Information governance is covered in the first week of induction.,False
P00876,"In line with our induction policy, information governance is addressed in the first week",1,COMPLIANT,DSPT3_Training,DSPT,training completed at induction,llm_paraphrase,S0148,Information governance is covered in the first week of induction.,False
P00877,Our induction process includes an information governance briefing in the first week,1,COMPLIANT,DSPT3_Training,DSPT,training completed at induction,llm_paraphrase,S0148,Information governance is covered in the first week of induction.,False
P00878,The first week of induction includes an information governance briefing,1,COMPLIANT,DSPT3_Training,DSPT,training completed at induction,llm_paraphrase,S0148,Information governance is covered in the first week of induction.,False
P00879,"Information governance is integrated into our induction programme, starting with the first week",1,COMPLIANT,DSPT3_Training,DSPT,training completed at induction,llm_paraphrase,S0148,Information governance is covered in the first week of induction.,False
P00880,Training records confirm a ninety-five per cent completion rate for the current year,1,COMPLIANT,DSPT3_Training,DSPT,high completion rates recorded,llm_paraphrase,S0149,Training records show ninety-five per cent completion for the current year.,False
P00881,The current year's training records indicate a ninety-five per cent completion rate,1,COMPLIANT,DSPT3_Training,DSPT,high completion rates recorded,llm_paraphrase,S0149,Training records show ninety-five per cent completion for the current year.,False
P00882,Compliance checks reveal a ninety-five per cent training completion rate for the current year,1,COMPLIANT,DSPT3_Training,DSPT,high completion rates recorded,llm_paraphrase,S0149,Training records show ninety-five per cent completion for the current year.,False
P00883,The audit trail confirms a ninety-five per cent training completion rate achieved for the current year,1,COMPLIANT,DSPT3_Training,DSPT,high completion rates recorded,llm_paraphrase,S0149,Training records show ninety-five per cent completion for the current year.,False
P00884,Training records demonstrate a ninety-five per cent completion level for the current year,1,COMPLIANT,DSPT3_Training,DSPT,high completion rates recorded,llm_paraphrase,S0149,Training records show ninety-five per cent completion for the current year.,False
P00885,No training completion exceptions were recorded in the current year,1,COMPLIANT,DSPT3_Training,DSPT,high completion rates recorded,llm_paraphrase,S0149,Training records show ninety-five per cent completion for the current year.,False
P00886,All staff members are fully compliant with data security protocols as per our training matrix.,1,COMPLIANT,DSPT3_Training,DSPT,high completion rates recorded,llm_paraphrase,S0150,Our training matrix shows all staff are up to date on data security.,False
P00887,Our training programme ensures all staff are up to date on data security procedures.,1,COMPLIANT,DSPT3_Training,DSPT,high completion rates recorded,llm_paraphrase,S0150,Our training matrix shows all staff are up to date on data security.,False
P00888,"Data security training is mandatory for all staff, and all are current as per our records.",1,COMPLIANT,DSPT3_Training,DSPT,high completion rates recorded,llm_paraphrase,S0150,Our training matrix shows all staff are up to date on data security.,False
P00889,Our staff training records confirm that all personnel are compliant with data security requirements.,1,COMPLIANT,DSPT3_Training,DSPT,high completion rates recorded,llm_paraphrase,S0150,Our training matrix shows all staff are up to date on data security.,False
P00890,The latest data security training for our staff confirms they are fully compliant with our policies.,1,COMPLIANT,DSPT3_Training,DSPT,high completion rates recorded,llm_paraphrase,S0150,Our training matrix shows all staff are up to date on data security.,False
P00891,Our training records show all staff are compliant with data security protocols and procedures.,1,COMPLIANT,DSPT3_Training,DSPT,high completion rates recorded,llm_paraphrase,S0150,Our training matrix shows all staff are up to date on data security.,False
P00892,Staff must pass a test at the end of the mandatory data security training session.,1,COMPLIANT,DSPT3_Training,DSPT,mandatory test passed,llm_paraphrase,S0151,Staff must pass a test at the end of the data security training.,False
P00893,All staff must undertake and successfully complete the data security training course.,1,COMPLIANT,DSPT3_Training,DSPT,mandatory test passed,llm_paraphrase,S0151,Staff must pass a test at the end of the data security training.,False
P00894,"As part of their training, all staff must pass the data security awareness test.",1,COMPLIANT,DSPT3_Training,DSPT,mandatory test passed,llm_paraphrase,S0151,Staff must pass a test at the end of the data security training.,False
P00895,The data security training programme requires all staff to pass a competence test.,1,COMPLIANT,DSPT3_Training,DSPT,mandatory test passed,llm_paraphrase,S0151,Staff must pass a test at the end of the data security training.,False
P00896,Staff are required to pass a post-training data security skills assessment.,1,COMPLIANT,DSPT3_Training,DSPT,mandatory test passed,llm_paraphrase,S0151,Staff must pass a test at the end of the data security training.,False
P00897,All staff must demonstrate competence by passing the data security training module assessment.,1,COMPLIANT,DSPT3_Training,DSPT,mandatory test passed,llm_paraphrase,S0151,Staff must pass a test at the end of the data security training.,False
P00898,Completion of mandatory data security assessments is recorded for all staff members.,1,COMPLIANT,DSPT3_Training,DSPT,mandatory test passed,llm_paraphrase,S0152,Completion of the mandatory data security assessment is tracked for every member of staff.,False
P00899,Mandatory data security assessments are monitored and staff records updated accordingly.,1,COMPLIANT,DSPT3_Training,DSPT,mandatory test passed,llm_paraphrase,S0152,Completion of the mandatory data security assessment is tracked for every member of staff.,False
P00900,"All staff must complete mandatory data security assessments, which are then recorded in the system.",1,COMPLIANT,DSPT3_Training,DSPT,mandatory test passed,llm_paraphrase,S0152,Completion of the mandatory data security assessment is tracked for every member of staff.,False
P00901,Mandatory data security assessments are conducted for every member of staff and their records are updated.,1,COMPLIANT,DSPT3_Training,DSPT,mandatory test passed,llm_paraphrase,S0152,Completion of the mandatory data security assessment is tracked for every member of staff.,False
P00902,"All staff are required to complete mandatory data security assessments, which are then tracked in the system.",1,COMPLIANT,DSPT3_Training,DSPT,mandatory test passed,llm_paraphrase,S0152,Completion of the mandatory data security assessment is tracked for every member of staff.,False
P00903,Mandatory data security assessments are completed by all staff and recorded in the staff records.,1,COMPLIANT,DSPT3_Training,DSPT,mandatory test passed,llm_paraphrase,S0152,Completion of the mandatory data security assessment is tracked for every member of staff.,False
P00904,Staff must undertake regular phishing awareness training to accurately identify and report suspicious emails.,1,COMPLIANT,DSPT3_Training,DSPT,phishing/awareness training delivered,llm_paraphrase,S0153,Staff receive phishing awareness training so they can spot suspicious emails.,False
P00905,All staff are expected to receive phishing awareness training to enable them to spot and respond to suspicious emails.,1,COMPLIANT,DSPT3_Training,DSPT,phishing/awareness training delivered,llm_paraphrase,S0153,Staff receive phishing awareness training so they can spot suspicious emails.,False
P00906,Phishing awareness training is mandatory for all staff to ensure they can identify and report potential emails.,1,COMPLIANT,DSPT3_Training,DSPT,phishing/awareness training delivered,llm_paraphrase,S0153,Staff receive phishing awareness training so they can spot suspicious emails.,False
P00907,Staff are required to complete phishing awareness training to effectively identify and manage suspicious emails.,1,COMPLIANT,DSPT3_Training,DSPT,phishing/awareness training delivered,llm_paraphrase,S0153,Staff receive phishing awareness training so they can spot suspicious emails.,False
P00908,"Phishing awareness training is an essential component of staff training, enabling them to distinguish and report suspicious emails.",1,COMPLIANT,DSPT3_Training,DSPT,phishing/awareness training delivered,llm_paraphrase,S0153,Staff receive phishing awareness training so they can spot suspicious emails.,False
P00909,All staff must be trained in phishing awareness to properly identify and respond to suspicious emails.,1,COMPLIANT,DSPT3_Training,DSPT,phishing/awareness training delivered,llm_paraphrase,S0153,Staff receive phishing awareness training so they can spot suspicious emails.,False
P00910,"We conduct regular awareness training sessions on cyber threats to inform our staff,",1,COMPLIANT,DSPT3_Training,DSPT,phishing/awareness training delivered,llm_paraphrase,S0154,We run regular awareness sessions on recognising cyber threats.,False
P00911,"Regular awareness training sessions on cyber threats are a mandatory part of our staff induction,",1,COMPLIANT,DSPT3_Training,DSPT,phishing/awareness training delivered,llm_paraphrase,S0154,We run regular awareness sessions on recognising cyber threats.,False
P00912,"Our staff undergo regular awareness training on cyber threats as a requirement of their employment,",1,COMPLIANT,DSPT3_Training,DSPT,phishing/awareness training delivered,llm_paraphrase,S0154,We run regular awareness sessions on recognising cyber threats.,False
P00913,"We conduct regular awareness sessions on cyber threats to ensure our staff are aware of potential security threats,",1,COMPLIANT,DSPT3_Training,DSPT,phishing/awareness training delivered,llm_paraphrase,S0154,We run regular awareness sessions on recognising cyber threats.,False
P00914,"Cyber threat awareness training is a mandatory requirement for all our staff members,",1,COMPLIANT,DSPT3_Training,DSPT,phishing/awareness training delivered,llm_paraphrase,S0154,We run regular awareness sessions on recognising cyber threats.,False
P00915,All our staff must complete regular cyber threat awareness training sessions as part of our security protocol.,1,COMPLIANT,DSPT3_Training,DSPT,phishing/awareness training delivered,llm_paraphrase,S0154,We run regular awareness sessions on recognising cyber threats.,False
P00916,Staff have not completed the required data security training as per the care home's IT policy.,0,NON_COMPLIANT,DSPT3_Training,DSPT,staff have not completed training,llm_paraphrase,S0155,Staff have not completed any data security training.,False
P00917,"The data security training is mandatory for all staff, and none have met this requirement.",0,NON_COMPLIANT,DSPT3_Training,DSPT,staff have not completed training,llm_paraphrase,S0155,Staff have not completed any data security training.,False
P00918,It is a compliance requirement that staff complete the data security training before commencing work.,0,NON_COMPLIANT,DSPT3_Training,DSPT,staff have not completed training,llm_paraphrase,S0155,Staff have not completed any data security training.,False
P00919,"There is a mandatory data security training requirement for all staff, which has not been fulfilled.",0,NON_COMPLIANT,DSPT3_Training,DSPT,staff have not completed training,llm_paraphrase,S0155,Staff have not completed any data security training.,False
P00920,"Data security training is an essential aspect of staff onboarding, and all have fallen short in meeting this requirement.",0,NON_COMPLIANT,DSPT3_Training,DSPT,staff have not completed training,llm_paraphrase,S0155,Staff have not completed any data security training.,False
