id,sentence_text,label,label_text,control,framework,criterion,source,seed_id,seed_text,validated,split
P01809,Devices issued to staff meet our security baseline configuration requirements.,1,COMPLIANT,CE2_SecureConfig,Cyber Essentials,devices hardened from default settings,llm_paraphrase,S0037,Devices are configured to our security baseline before being issued to staff.,True,train
P01810,Our security baseline is the minimum configuration requirement for all devices issued to staff.,1,COMPLIANT,CE2_SecureConfig,Cyber Essentials,devices hardened from default settings,llm_paraphrase,S0037,Devices are configured to our security baseline before being issued to staff.,True,train
P01823,An up-to-date asset register is a mandatory document containing a comprehensive list of all equipment and software in use.,1,COMPLIANT,CE2_SecureConfig,Cyber Essentials,a software/asset inventory maintained,llm_paraphrase,S0040,An up-to-date asset register lists every device and application in use.,True,train
P01824,All devices and applications in use are accurately recorded on the latest version of the asset register.,1,COMPLIANT,CE2_SecureConfig,Cyber Essentials,a software/asset inventory maintained,llm_paraphrase,S0040,An up-to-date asset register lists every device and application in use.,True,train
P01825,The asset register is a critical tool that ensures all equipment and software used in the care home is properly accounted for.,1,COMPLIANT,CE2_SecureConfig,Cyber Essentials,a software/asset inventory maintained,llm_paraphrase,S0040,An up-to-date asset register lists every device and application in use.,True,train
P01826,Regular updates to the asset register are essential to maintain accuracy and compliance.,1,COMPLIANT,CE2_SecureConfig,Cyber Essentials,a software/asset inventory maintained,llm_paraphrase,S0040,An up-to-date asset register lists every device and application in use.,True,train
P01827,All care home staff are verify the accuracy of the asset register before commencing care.,1,COMPLIANT,CE2_SecureConfig,Cyber Essentials,a software/asset inventory maintained,llm_paraphrase,S0040,An up-to-date asset register lists every device and application in use.,True,train
P01828,The asset register is a statutory requirement and is completed at least quarterly to reflect all changes.,1,COMPLIANT,CE2_SecureConfig,Cyber Essentials,a software/asset inventory maintained,llm_paraphrase,S0040,An up-to-date asset register lists every device and application in use.,True,train
P01829,Devices are still utilising the default passwords provided with their initial installation.,0,NON_COMPLIANT,CE2_SecureConfig,Cyber Essentials,default/manufacturer passwords unchanged,llm_paraphrase,S0041,Devices are still using the default passwords they came with.,True,train
P01830,All equipment remains configured with default passwords specified at time of purchase.,0,NON_COMPLIANT,CE2_SecureConfig,Cyber Essentials,default/manufacturer passwords unchanged,llm_paraphrase,S0041,Devices are still using the default passwords they came with.,True,train
P01831,It has not been verified that devices are using alternative passwords as recommended.,0,NON_COMPLIANT,CE2_SecureConfig,Cyber Essentials,default/manufacturer passwords unchanged,llm_paraphrase,S0041,Devices are still using the default passwords they came with.,True,train
P01832,The default passwords provided with devices are still in use.,0,NON_COMPLIANT,CE2_SecureConfig,Cyber Essentials,default/manufacturer passwords unchanged,llm_paraphrase,S0041,Devices are still using the default passwords they came with.,True,train
P01833,Devices are still being used with the original factory-set passwords.,0,NON_COMPLIANT,CE2_SecureConfig,Cyber Essentials,default/manufacturer passwords unchanged,llm_paraphrase,S0041,Devices are still using the default passwords they came with.,True,train
P01834,Devices are still configured with the default passwords supplied with the equipment at the time of delivery.,0,NON_COMPLIANT,CE2_SecureConfig,Cyber Essentials,default/manufacturer passwords unchanged,llm_paraphrase,S0041,Devices are still using the default passwords they came with.,True,train
P01835,It is a compliance requirement that the factory password for the care records tablet has not been modified.,0,NON_COMPLIANT,CE2_SecureConfig,Cyber Essentials,default/manufacturer passwords unchanged,llm_paraphrase,S0042,The care records tablet has never had its factory password changed.,True,train
P01836,The care records tablet's factory password must not have been changed.,0,NON_COMPLIANT,CE2_SecureConfig,Cyber Essentials,default/manufacturer passwords unchanged,llm_paraphrase,S0042,The care records tablet has never had its factory password changed.,True,train
P01837,Failure to update the factory password for the care records tablet is a non-compliance requirement.,0,NON_COMPLIANT,CE2_SecureConfig,Cyber Essentials,default/manufacturer passwords unchanged,llm_paraphrase,S0042,The care records tablet has never had its factory password changed.,True,train
P01838,The care records tablet's factory password has not been updated in accordance with policy.,0,NON_COMPLIANT,CE2_SecureConfig,Cyber Essentials,default/manufacturer passwords unchanged,llm_paraphrase,S0042,The care records tablet has never had its factory password changed.,True,train
P01839,The factory password for the care records tablet must remain unchanged as per our records.,0,NON_COMPLIANT,CE2_SecureConfig,Cyber Essentials,default/manufacturer passwords unchanged,llm_paraphrase,S0042,The care records tablet has never had its factory password changed.,True,train
P01840,Staff must seek approval before installing software on work computers.,0,NON_COMPLIANT,CE2_SecureConfig,Cyber Essentials,unnecessary or unknown software left installed,llm_paraphrase,S0043,Staff install software on work computers without asking anyone first.,True,train
P01841,It is essential to obtain prior authorisation before installing software on work computers.,0,NON_COMPLIANT,CE2_SecureConfig,Cyber Essentials,unnecessary or unknown software left installed,llm_paraphrase,S0043,Staff install software on work computers without asking anyone first.,True,train
P01842,Installation of software on work computers requires prior approval from designated personnel.,0,NON_COMPLIANT,CE2_SecureConfig,Cyber Essentials,unnecessary or unknown software left installed,llm_paraphrase,S0043,Staff install software on work computers without asking anyone first.,True,train
P01843,Work computers can only be configured with approved software after prior approval has been granted.,0,NON_COMPLIANT,CE2_SecureConfig,Cyber Essentials,unnecessary or unknown software left installed,llm_paraphrase,S0043,Staff install software on work computers without asking anyone first.,True,train
P01844,Installation of software on work computers is only permitted with prior authorisation from management.,0,NON_COMPLIANT,CE2_SecureConfig,Cyber Essentials,unnecessary or unknown software left installed,llm_paraphrase,S0043,Staff install software on work computers without asking anyone first.,True,train
P01845,Prior authorisation is mandatory before installing software on work computers for operational use.,0,NON_COMPLIANT,CE2_SecureConfig,Cyber Essentials,unnecessary or unknown software left installed,llm_paraphrase,S0043,Staff install software on work computers without asking anyone first.,True,train
P01846,Computers are not to be used for personal applications or games,0,NON_COMPLIANT,CE2_SecureConfig,Cyber Essentials,unnecessary or unknown software left installed,llm_paraphrase,S0044,Several computers have games and personal applications installed on them.,True,train
P01847,Personal applications and games are not permitted on company computers,0,NON_COMPLIANT,CE2_SecureConfig,Cyber Essentials,unnecessary or unknown software left installed,llm_paraphrase,S0044,Several computers have games and personal applications installed on them.,True,train
P01848,It is policy that staff personalise computers with approved applications only,0,NON_COMPLIANT,CE2_SecureConfig,Cyber Essentials,unnecessary or unknown software left installed,llm_paraphrase,S0044,Several computers have games and personal applications installed on them.,True,train
P01849,The use of personal games and applications is strictly prohibited on company computers,0,NON_COMPLIANT,CE2_SecureConfig,Cyber Essentials,unnecessary or unknown software left installed,llm_paraphrase,S0044,Several computers have games and personal applications installed on them.,True,train
P01850,All computers are to be free from personal applications and games,0,NON_COMPLIANT,CE2_SecureConfig,Cyber Essentials,unnecessary or unknown software left installed,llm_paraphrase,S0044,Several computers have games and personal applications installed on them.,True,train
P01851,Staff are not allowed to install personal applications or games on company computers,0,NON_COMPLIANT,CE2_SecureConfig,Cyber Essentials,unnecessary or unknown software left installed,llm_paraphrase,S0044,Several computers have games and personal applications installed on them.,True,train
P01852,"Staff accounts who left months ago are still active on the system, contravening our retention policy.",0,NON_COMPLIANT,CE2_SecureConfig,Cyber Essentials,dormant or unused accounts left active,llm_paraphrase,S0045,Accounts for staff who left months ago are still active on the system.,True,train
P01853,"All staff accounts who departed months ago remain active on our system, breaching our data management guidelines.",0,NON_COMPLIANT,CE2_SecureConfig,Cyber Essentials,dormant or unused accounts left active,llm_paraphrase,S0045,Accounts for staff who left months ago are still active on the system.,True,train
P01854,"It has come to our attention that staff accounts who left months ago are still operational on our system, non-compliant with our data storage procedures.",0,NON_COMPLIANT,CE2_SecureConfig,Cyber Essentials,dormant or unused accounts left active,llm_paraphrase,S0045,Accounts for staff who left months ago are still active on the system.,True,train
P01855,"We are aware that staff accounts, whose departure dates are months prior, continue to be active on our system, violating our IT policy.",0,NON_COMPLIANT,CE2_SecureConfig,Cyber Essentials,dormant or unused accounts left active,llm_paraphrase,S0045,Accounts for staff who left months ago are still active on the system.,True,train
P01856,The retention of staff accounts who left months ago is not in line with our system's data management protocols.,0,NON_COMPLIANT,CE2_SecureConfig,Cyber Essentials,dormant or unused accounts left active,llm_paraphrase,S0045,Accounts for staff who left months ago are still active on the system.,True,train
P01857,"We have identified a system-level issue where staff accounts who left months ago remain active, thereby compromising our adherence to our data retention guidelines.",0,NON_COMPLIANT,CE2_SecureConfig,Cyber Essentials,dormant or unused accounts left active,llm_paraphrase,S0045,Accounts for staff who left months ago are still active on the system.,True,train
P01870,Auto-run has not been deactivated on office computers.,0,NON_COMPLIANT,CE2_SecureConfig,Cyber Essentials,auto-run left enabled on removable media,llm_paraphrase,S0048,Auto-run has not been turned off on the office computers.,True,train
P01871,Failure to turn off auto-run on office computers is not authorised.,0,NON_COMPLIANT,CE2_SecureConfig,Cyber Essentials,auto-run left enabled on removable media,llm_paraphrase,S0048,Auto-run has not been turned off on the office computers.,True,train
P01872,The policy requires auto-run to be disabled on office computers.,0,NON_COMPLIANT,CE2_SecureConfig,Cyber Essentials,auto-run left enabled on removable media,llm_paraphrase,S0048,Auto-run has not been turned off on the office computers.,True,train
P01873,Auto-run on office computers has not been deactivated.,0,NON_COMPLIANT,CE2_SecureConfig,Cyber Essentials,auto-run left enabled on removable media,llm_paraphrase,S0048,Auto-run has not been turned off on the office computers.,True,train
P01874,Disabling auto-run on office computers is a mandatory control.,0,NON_COMPLIANT,CE2_SecureConfig,Cyber Essentials,auto-run left enabled on removable media,llm_paraphrase,S0048,Auto-run has not been turned off on the office computers.,True,train
P01875,Auto-run has not been disabled on office computers as per policy.,0,NON_COMPLIANT,CE2_SecureConfig,Cyber Essentials,auto-run left enabled on removable media,llm_paraphrase,S0048,Auto-run has not been turned off on the office computers.,True,train
P01876,"Computers are used with the same security settings as when they were installed,",0,NON_COMPLIANT,CE2_SecureConfig,Cyber Essentials,devices left on out-of-the-box settings,llm_paraphrase,S0049,"Computers are used exactly as they arrived, with no security settings applied.",True,train
P01877,"Computers are used without any security settings being applied,",0,NON_COMPLIANT,CE2_SecureConfig,Cyber Essentials,devices left on out-of-the-box settings,llm_paraphrase,S0049,"Computers are used exactly as they arrived, with no security settings applied.",True,train
P01878,"All computers must be used with the original security settings provided,",0,NON_COMPLIANT,CE2_SecureConfig,Cyber Essentials,devices left on out-of-the-box settings,llm_paraphrase,S0049,"Computers are used exactly as they arrived, with no security settings applied.",True,train
P01879,"The security settings on computers remain unchanged from the factory settings,",0,NON_COMPLIANT,CE2_SecureConfig,Cyber Essentials,devices left on out-of-the-box settings,llm_paraphrase,S0049,"Computers are used exactly as they arrived, with no security settings applied.",True,train
P01880,"No security settings have been applied to computers since delivery,",0,NON_COMPLIANT,CE2_SecureConfig,Cyber Essentials,devices left on out-of-the-box settings,llm_paraphrase,S0049,"Computers are used exactly as they arrived, with no security settings applied.",True,train
P01881,Computers are not to be modified or altered from their original factory settings.,0,NON_COMPLIANT,CE2_SecureConfig,Cyber Essentials,devices left on out-of-the-box settings,llm_paraphrase,S0049,"Computers are used exactly as they arrived, with no security settings applied.",True,train
P01893,The provider has not demonstrated transparency regarding device usage across the service.,0,NON_COMPLIANT,CE2_SecureConfig,Cyber Essentials,no inventory of installed software,llm_paraphrase,S0052,The provider could not say how many devices were in use across the service.,True,train
P01894,A clear record of device usage is essential for compliance and cannot be provided.,0,NON_COMPLIANT,CE2_SecureConfig,Cyber Essentials,no inventory of installed software,llm_paraphrase,S0052,The provider could not say how many devices were in use across the service.,True,train
P01895,"Device usage is a critical aspect of our service, and the provider must ensure full disclosure.",0,NON_COMPLIANT,CE2_SecureConfig,Cyber Essentials,no inventory of installed software,llm_paraphrase,S0052,The provider could not say how many devices were in use across the service.,True,train
P01896,The provider's lack of clarity on device usage contravenes our policy.,0,NON_COMPLIANT,CE2_SecureConfig,Cyber Essentials,no inventory of installed software,llm_paraphrase,S0052,The provider could not say how many devices were in use across the service.,True,train
P01897,Inadequate information on device usage compromises our ability to meet compliance requirements.,0,NON_COMPLIANT,CE2_SecureConfig,Cyber Essentials,no inventory of installed software,llm_paraphrase,S0052,The provider could not say how many devices were in use across the service.,True,train
P01898,The provider's failure to provide device usage data is a material breach of regulatory requirements.,0,NON_COMPLIANT,CE2_SecureConfig,Cyber Essentials,no inventory of installed software,llm_paraphrase,S0052,The provider could not say how many devices were in use across the service.,True,train
P01899,All staff apply security updates within fourteen days of release.,1,COMPLIANT,CE3_Patching,Cyber Essentials,security updates applied promptly / within 14 days,llm_paraphrase,S0053,Critical security updates are applied within fourteen days of release.,True,train
P01900,It is in place to apply security updates within fourteen days of release.,1,COMPLIANT,CE3_Patching,Cyber Essentials,security updates applied promptly / within 14 days,llm_paraphrase,S0053,Critical security updates are applied within fourteen days of release.,True,train
P01901,Security updates are due to be applied within fourteen days of release.,1,COMPLIANT,CE3_Patching,Cyber Essentials,security updates applied promptly / within 14 days,llm_paraphrase,S0053,Critical security updates are applied within fourteen days of release.,True,train
P01902,Staff apply critical security updates within fourteen days of release.,1,COMPLIANT,CE3_Patching,Cyber Essentials,security updates applied promptly / within 14 days,llm_paraphrase,S0053,Critical security updates are applied within fourteen days of release.,True,train
P01903,"All updates, including security ones, are implemented within fourteen days of release.",1,COMPLIANT,CE3_Patching,Cyber Essentials,security updates applied promptly / within 14 days,llm_paraphrase,S0053,Critical security updates are applied within fourteen days of release.,True,train
P01910,Automatic updates are activated across all our devices to maintain system integrity.,1,COMPLIANT,CE3_Patching,Cyber Essentials,automatic updates enabled,llm_paraphrase,S0055,Automatic updates are switched on across all our computers and tablets.,True,train
P01911,Our system defaults to automatic update settings to ensure data security.,1,COMPLIANT,CE3_Patching,Cyber Essentials,automatic updates enabled,llm_paraphrase,S0055,Automatic updates are switched on across all our computers and tablets.,True,train
P01912,All our devices are set to receive automatic updates as a matter of policy.,1,COMPLIANT,CE3_Patching,Cyber Essentials,automatic updates enabled,llm_paraphrase,S0055,Automatic updates are switched on across all our computers and tablets.,True,train
P01914,Automatic updates are the default setting across all our devices.,1,COMPLIANT,CE3_Patching,Cyber Essentials,automatic updates enabled,llm_paraphrase,S0055,Automatic updates are switched on across all our computers and tablets.,True,train
P01915,All systems are configured to automatically receive and apply updates.,1,COMPLIANT,CE3_Patching,Cyber Essentials,automatic updates enabled,llm_paraphrase,S0055,Automatic updates are switched on across all our computers and tablets.,True,train
P01922,All supported software continue to receive regular security updates.,1,COMPLIANT,CE3_Patching,Cyber Essentials,only supported/maintained software in use,llm_paraphrase,S0057,All software we use is still supported and receives security updates.,True,train
P01923,The ongoing provision of security updates for all software used within the care home is a non-negotiable requirement.,1,COMPLIANT,CE3_Patching,Cyber Essentials,only supported/maintained software in use,llm_paraphrase,S0057,All software we use is still supported and receives security updates.,True,train
P01924,It is compulsory for all software currently in use to receive ongoing security updates to maintain system security.,1,COMPLIANT,CE3_Patching,Cyber Essentials,only supported/maintained software in use,llm_paraphrase,S0057,All software we use is still supported and receives security updates.,True,train
P01925,Software not receiving security updates would constitute a breach of our system security protocols.,1,COMPLIANT,CE3_Patching,Cyber Essentials,only supported/maintained software in use,llm_paraphrase,S0057,All software we use is still supported and receives security updates.,True,train
P01926,All supported software are kept up to date with the latest security patches.,1,COMPLIANT,CE3_Patching,Cyber Essentials,only supported/maintained software in use,llm_paraphrase,S0057,All software we use is still supported and receives security updates.,True,train
P01927,Failure to receive regular security updates for all software used in the care home will result in compromised system integrity.,1,COMPLIANT,CE3_Patching,Cyber Essentials,only supported/maintained software in use,llm_paraphrase,S0057,All software we use is still supported and receives security updates.,True,train
P01928,We ensure compliance by verifying our applications are still within the vendor's support period.,1,COMPLIANT,CE3_Patching,Cyber Essentials,only supported/maintained software in use,llm_paraphrase,S0058,We check that our applications remain within the vendor's support period.,True,train
P01929,All applications are checked to be within the vendor's current support window.,1,COMPLIANT,CE3_Patching,Cyber Essentials,only supported/maintained software in use,llm_paraphrase,S0058,We check that our applications remain within the vendor's support period.,True,train
P01930,The IT team confirms applications are within the vendor's valid support period.,1,COMPLIANT,CE3_Patching,Cyber Essentials,only supported/maintained software in use,llm_paraphrase,S0058,We check that our applications remain within the vendor's support period.,True,train
P01931,"During software updates, we verify applications are still within the vendor's support period.",1,COMPLIANT,CE3_Patching,Cyber Essentials,only supported/maintained software in use,llm_paraphrase,S0058,We check that our applications remain within the vendor's support period.,True,train
P01932,Our IT team checks that applications are within the vendor's support period before any updates.,1,COMPLIANT,CE3_Patching,Cyber Essentials,only supported/maintained software in use,llm_paraphrase,S0058,We check that our applications remain within the vendor's support period.,True,train
P01933,Applications are routinely checked to confirm they remain within the vendor's support period.,1,COMPLIANT,CE3_Patching,Cyber Essentials,only supported/maintained software in use,llm_paraphrase,S0058,We check that our applications remain within the vendor's support period.,True,train
P01934,Operating systems are updated at least monthly to ensure the latest security patches are applied.,1,COMPLIANT,CE3_Patching,Cyber Essentials,operating systems kept current,llm_paraphrase,S0059,Operating systems across the home are kept current with the latest updates.,True,train
P01935,All staff are trained to update operating systems in a timely manner.,1,COMPLIANT,CE3_Patching,Cyber Essentials,operating systems kept current,llm_paraphrase,S0059,Operating systems across the home are kept current with the latest updates.,True,train
P01936,The IT system is updated with the latest security patches at least once a month.,1,COMPLIANT,CE3_Patching,Cyber Essentials,operating systems kept current,llm_paraphrase,S0059,Operating systems across the home are kept current with the latest updates.,True,train
P01937,Regular system updates with the latest security patches are a mandatory part of our IT maintenance schedule.,1,COMPLIANT,CE3_Patching,Cyber Essentials,operating systems kept current,llm_paraphrase,S0059,Operating systems across the home are kept current with the latest updates.,True,train
P01938,Operating systems are reviewed quarterly to identify any necessary updates and implemented in a timely manner.,1,COMPLIANT,CE3_Patching,Cyber Essentials,operating systems kept current,llm_paraphrase,S0059,Operating systems across the home are kept current with the latest updates.,True,train
P01939,Updating operating systems with the latest security patches is a core requirement of our IT system management procedures.,1,COMPLIANT,CE3_Patching,Cyber Essentials,operating systems kept current,llm_paraphrase,S0059,Operating systems across the home are kept current with the latest updates.,True,train
P01940,Our IT provider is responsible for monitoring patch status and informing us of any updates monthly.,1,COMPLIANT,CE3_Patching,Cyber Essentials,patch status tracked/monitored,llm_paraphrase,S0060,Our IT provider monitors patch status and reports on it monthly.,True,train
P01941,Patch updates are monitored by our IT provider on a monthly basis.,1,COMPLIANT,CE3_Patching,Cyber Essentials,patch status tracked/monitored,llm_paraphrase,S0060,Our IT provider monitors patch status and reports on it monthly.,True,train
P01942,The IT provider is report on patch status monthly.,1,COMPLIANT,CE3_Patching,Cyber Essentials,patch status tracked/monitored,llm_paraphrase,S0060,Our IT provider monitors patch status and reports on it monthly.,True,train
P01943,It is the IT provider's duty to monitor patch status and submit monthly updates.,1,COMPLIANT,CE3_Patching,Cyber Essentials,patch status tracked/monitored,llm_paraphrase,S0060,Our IT provider monitors patch status and reports on it monthly.,True,train
P01944,The monthly patch status report is provided by our IT provider.,1,COMPLIANT,CE3_Patching,Cyber Essentials,patch status tracked/monitored,llm_paraphrase,S0060,Our IT provider monitors patch status and reports on it monthly.,True,train
P01945,The IT provider report on patch status on a monthly basis.,1,COMPLIANT,CE3_Patching,Cyber Essentials,patch status tracked/monitored,llm_paraphrase,S0060,Our IT provider monitors patch status and reports on it monthly.,True,train
P01952,Equipment that is no longer eligible for software updates is removed from use.,1,COMPLIANT,CE3_Patching,Cyber Essentials,unsupported items removed or replaced,llm_paraphrase,S0062,Equipment that can no longer be updated is replaced rather than kept in use.,True,train
P01953,"Where an asset cannot be upgraded, it is withdrawn from service immediately.",1,COMPLIANT,CE3_Patching,Cyber Essentials,unsupported items removed or replaced,llm_paraphrase,S0062,Equipment that can no longer be updated is replaced rather than kept in use.,True,train
P01954,Outdated equipment that cannot be updated is disposed of in accordance with our asset disposal policy.,1,COMPLIANT,CE3_Patching,Cyber Essentials,unsupported items removed or replaced,llm_paraphrase,S0062,Equipment that can no longer be updated is replaced rather than kept in use.,True,train
P01955,All equipment that is no longer supported by the manufacturer are removed from use.,1,COMPLIANT,CE3_Patching,Cyber Essentials,unsupported items removed or replaced,llm_paraphrase,S0062,Equipment that can no longer be updated is replaced rather than kept in use.,True,train
P01956,Any equipment that cannot be updated is placed out of service as soon as possible.,1,COMPLIANT,CE3_Patching,Cyber Essentials,unsupported items removed or replaced,llm_paraphrase,S0062,Equipment that can no longer be updated is replaced rather than kept in use.,True,train
P01957,Equipment that can no longer receive software updates is permanently decommissioned.,1,COMPLIANT,CE3_Patching,Cyber Essentials,unsupported items removed or replaced,llm_paraphrase,S0062,Equipment that can no longer be updated is replaced rather than kept in use.,True,train
P01969,Automatic updates have been disabled due to staff complaints regarding their disruption.,0,NON_COMPLIANT,CE3_Patching,Cyber Essentials,automatic updates disabled,llm_paraphrase,S0065,Automatic updates have been turned off because staff found them disruptive.,True,train
P01970,Staff have opted out of automatic updates due to their perceived impact.,0,NON_COMPLIANT,CE3_Patching,Cyber Essentials,automatic updates disabled,llm_paraphrase,S0065,Automatic updates have been turned off because staff found them disruptive.,True,train
P01971,"Due to staff concerns, automatic updates have been disabled from the system.",0,NON_COMPLIANT,CE3_Patching,Cyber Essentials,automatic updates disabled,llm_paraphrase,S0065,Automatic updates have been turned off because staff found them disruptive.,True,train
P01972,Automatic updates have been turned off at staff request.,0,NON_COMPLIANT,CE3_Patching,Cyber Essentials,automatic updates disabled,llm_paraphrase,S0065,Automatic updates have been turned off because staff found them disruptive.,True,train
P01973,Staff have requested that automatic updates be disabled from the system.,0,NON_COMPLIANT,CE3_Patching,Cyber Essentials,automatic updates disabled,llm_paraphrase,S0065,Automatic updates have been turned off because staff found them disruptive.,True,train
P01974,Automatic updates are currently disabled at staff initiative.,0,NON_COMPLIANT,CE3_Patching,Cyber Essentials,automatic updates disabled,llm_paraphrase,S0065,Automatic updates have been turned off because staff found them disruptive.,True,train
P01975,Updates have been disabled on the medication system computer,0,NON_COMPLIANT,CE3_Patching,Cyber Essentials,automatic updates disabled,llm_paraphrase,S0066,Updates are disabled on the medication system computer.,True,train
P01976,The medication system computer's update functionality is currently deactivated,0,NON_COMPLIANT,CE3_Patching,Cyber Essentials,automatic updates disabled,llm_paraphrase,S0066,Updates are disabled on the medication system computer.,True,train
P01977,Medication system computer updates are not enabled,0,NON_COMPLIANT,CE3_Patching,Cyber Essentials,automatic updates disabled,llm_paraphrase,S0066,Updates are disabled on the medication system computer.,True,train
P01978,The medication system computer's update capability is currently suspended,0,NON_COMPLIANT,CE3_Patching,Cyber Essentials,automatic updates disabled,llm_paraphrase,S0066,Updates are disabled on the medication system computer.,True,train
P01979,Medication system computer updates are currently inaccessible,0,NON_COMPLIANT,CE3_Patching,Cyber Essentials,automatic updates disabled,llm_paraphrase,S0066,Updates are disabled on the medication system computer.,True,train
P01980,The medication system computer's update feature is not operational,0,NON_COMPLIANT,CE3_Patching,Cyber Essentials,automatic updates disabled,llm_paraphrase,S0066,Updates are disabled on the medication system computer.,True,train
P01981,Our system does not comply with vendor recommendations regarding software updates.,0,NON_COMPLIANT,CE3_Patching,Cyber Essentials,unsupported/end-of-life software in use,llm_paraphrase,S0067,Several computers are running software the vendor no longer supports.,True,train
P01982,"Vendors' support for the used software has ended, which is a breach of our contractual obligations.",0,NON_COMPLIANT,CE3_Patching,Cyber Essentials,unsupported/end-of-life software in use,llm_paraphrase,S0067,Several computers are running software the vendor no longer supports.,True,train
P01983,"Several of our computers are still using outdated software, which is against our IT policy.",0,NON_COMPLIANT,CE3_Patching,Cyber Essentials,unsupported/end-of-life software in use,llm_paraphrase,S0067,Several computers are running software the vendor no longer supports.,True,train
P01984,Non-compliance with vendor guidelines for software updates is evident on several of our systems.,0,NON_COMPLIANT,CE3_Patching,Cyber Essentials,unsupported/end-of-life software in use,llm_paraphrase,S0067,Several computers are running software the vendor no longer supports.,True,train
P01985,"We have identified several computers that no longer receive support from the vendor, contravening our IT guidelines.",0,NON_COMPLIANT,CE3_Patching,Cyber Essentials,unsupported/end-of-life software in use,llm_paraphrase,S0067,Several computers are running software the vendor no longer supports.,True,train
P01986,The office PC continues to run an outdated operating system.,0,NON_COMPLIANT,CE3_Patching,Cyber Essentials,unsupported/end-of-life software in use,llm_paraphrase,S0068,The office PC still runs an operating system that stopped receiving updates.,True,train
P01987,Our IT systems require regular updates and the PC has not received this.,0,NON_COMPLIANT,CE3_Patching,Cyber Essentials,unsupported/end-of-life software in use,llm_paraphrase,S0068,The office PC still runs an operating system that stopped receiving updates.,True,train
P01988,The office PC's operating system is no longer receiving updates as per policy.,0,NON_COMPLIANT,CE3_Patching,Cyber Essentials,unsupported/end-of-life software in use,llm_paraphrase,S0068,The office PC still runs an operating system that stopped receiving updates.,True,train
P01989,The PC's operating system is outdated and has not received updates since its last maintenance.,0,NON_COMPLIANT,CE3_Patching,Cyber Essentials,unsupported/end-of-life software in use,llm_paraphrase,S0068,The office PC still runs an operating system that stopped receiving updates.,True,train
P01990,This contravenes our IT policy requiring regular updates for all systems.,0,NON_COMPLIANT,CE3_Patching,Cyber Essentials,unsupported/end-of-life software in use,llm_paraphrase,S0068,The office PC still runs an operating system that stopped receiving updates.,True,train
P01991,"The PC's operating system is not up to date, having not received updates as required.",0,NON_COMPLIANT,CE3_Patching,Cyber Essentials,unsupported/end-of-life software in use,llm_paraphrase,S0068,The office PC still runs an operating system that stopped receiving updates.,True,train
P01992,Certain equipment is currently running obsolete operating systems that have exceeded their supported lifespan.,0,NON_COMPLIANT,CE3_Patching,Cyber Essentials,outdated operating systems running,llm_paraphrase,S0069,Some machines are running outdated operating systems that are past end-of-life.,True,train
P01993,Some machines are still using outdated operating systems that are no longer receiving security updates.,0,NON_COMPLIANT,CE3_Patching,Cyber Essentials,outdated operating systems running,llm_paraphrase,S0069,Some machines are running outdated operating systems that are past end-of-life.,True,train
P01994,It has come to our attention that some equipment is still operating on systems past their supported end-of-life date.,0,NON_COMPLIANT,CE3_Patching,Cyber Essentials,outdated operating systems running,llm_paraphrase,S0069,Some machines are running outdated operating systems that are past end-of-life.,True,train
P01995,We have identified that some care home equipment is running operating systems that are no longer supported by the manufacturer.,0,NON_COMPLIANT,CE3_Patching,Cyber Essentials,outdated operating systems running,llm_paraphrase,S0069,Some machines are running outdated operating systems that are past end-of-life.,True,train
P01996,"Outdated operating systems are still being used on some equipment, which is past its end-of-life support period.",0,NON_COMPLIANT,CE3_Patching,Cyber Essentials,outdated operating systems running,llm_paraphrase,S0069,Some machines are running outdated operating systems that are past end-of-life.,True,train
P01997,Some care home machinery is still running operating systems that are no longer provided with security updates by the manufacturer.,0,NON_COMPLIANT,CE3_Patching,Cyber Essentials,outdated operating systems running,llm_paraphrase,S0069,Some machines are running outdated operating systems that are past end-of-life.,True,train
P01998,Updates cannot be verified as devices do not receive notification of received software updates.,0,NON_COMPLIANT,CE3_Patching,Cyber Essentials,no process for tracking patches,llm_paraphrase,S0070,There is no way of knowing whether devices have received their updates.,True,train
P01999,"Devices are not informed of received updates, leaving their status unknown.",0,NON_COMPLIANT,CE3_Patching,Cyber Essentials,no process for tracking patches,llm_paraphrase,S0070,There is no way of knowing whether devices have received their updates.,True,train
P02000,The lack of notification means devices are in a state of unknown software update status.,0,NON_COMPLIANT,CE3_Patching,Cyber Essentials,no process for tracking patches,llm_paraphrase,S0070,There is no way of knowing whether devices have received their updates.,True,train
P02001,Devices' software updates are unverifiable as no notification is provided upon update reception.,0,NON_COMPLIANT,CE3_Patching,Cyber Essentials,no process for tracking patches,llm_paraphrase,S0070,There is no way of knowing whether devices have received their updates.,True,train
P02002,"There is no notification of received updates, so devices' status remains uncertain.",0,NON_COMPLIANT,CE3_Patching,Cyber Essentials,no process for tracking patches,llm_paraphrase,S0070,There is no way of knowing whether devices have received their updates.,True,train
P02003,Receiving updates is unverifiable as no notification is given to devices upon software update.,0,NON_COMPLIANT,CE3_Patching,Cyber Essentials,no process for tracking patches,llm_paraphrase,S0070,There is no way of knowing whether devices have received their updates.,True,train
